id,target,distractor,similarity,model_name,speaker_score,listener_score,description
263,445462_1813683,445462_2207621,0,sampling_speaker1,-10.302841813,-0.509820222855,a black top
264,445462_1813683,445462_2207621,0,sampling_speaker1,-6.73992063835,-0.616678774357,a black jacket
265,445462_1813683,445462_2207621,0,sampling_speaker1,-14.9630444096,-0.702714860439,a maroon with a black jacket
266,445462_1813683,445462_2207621,0,sampling_speaker1,-8.58846913697,-1.27100372314,a girl wearing a black jacket
267,445462_1813683,445462_2207621,0,sampling_speaker1,-9.03167681712,-0.865284323692,a girl with black jacket
268,445462_1813683,445462_2207621,0,sampling_speaker1,-15.7009669611,-1.88850033283,a black jacket with a man in a black jacket
269,445462_1813683,445462_2207621,0,sampling_speaker1,-7.92308245254,-1.16116142273,a girl in a black jacket
270,164093_187898,164093_205604,0,sampling_speaker1,-15.8424396037,-0.323435306549,a man wearing a purple shirt and a hat
271,164093_187898,164093_205604,0,sampling_speaker1,-22.6262213819,-0.330786705017,a woman with a blue shirt and black shirt sitting on a wii
272,164093_187898,164093_205604,0,sampling_speaker1,-25.074694809,-0.370689868927,a woman in a black shirt and a video looking at a phone
273,164093_187898,164093_205604,0,sampling_speaker1,-21.9639479865,-0.576454758644,a man sitting on a tan and a white couch
274,164093_187898,164093_205604,0,sampling_speaker1,-9.94348933129,-0.504782438278,a woman sitting on a man
275,164093_187898,164093_205604,0,sampling_speaker1,-12.6378978114,-0.455470085144,a woman wearing a pink shirt and jeans
276,164093_187898,164093_205604,0,sampling_speaker1,-9.78783061599,-0.472361803055,the man in the black shirt
277,164093_187898,164093_205604,0,sampling_speaker1,-11.9743821057,-0.371971130371,a man wearing a black shirt and white shorts
278,164093_187898,164093_205604,0,sampling_speaker1,-20.8528568166,-0.362895011902,a man in a black and shirt sitting at the wii
279,164093_187898,164093_205604,0,sampling_speaker1,-11.9743821057,-0.371971130371,a man wearing a black shirt and white shorts
280,236245_466364,236245_474533,0,sampling_speaker1,-13.4699055775,-1.54186701775,a woman with blue shirt and yellow shorts
281,236245_466364,236245_474533,0,sampling_speaker1,-21.853985213,-1.51597452164,a woman with a yellow shirt , wearing a blue and yellow shorts
282,236245_466364,236245_474533,0,sampling_speaker1,-9.21713636051,-1.52717018127,a woman in a blue shirt with a frisbee
283,236245_466364,236245_474533,0,sampling_speaker1,-12.5054900411,-1.52588748932,a man with a blue shirt and blue frisbee
284,236245_466364,236245_474533,0,sampling_speaker1,-11.0813703785,-1.52576994896,a woman with a blue shirt and a frisbee
285,236245_466364,236245_474533,0,sampling_speaker1,-13.6785859686,-1.53858137131,the woman in a blue shirt and yellow frisbee
286,236245_466364,236245_474533,0,sampling_speaker1,-13.1724836569,-1.52237510681,a woman wearing a blue shirt and a tennis frisbee
287,236245_466364,236245_474533,0,sampling_speaker1,-13.1756964189,-1.53319096565,a woman with a blue shirt and blue shorts
288,236245_466364,236245_474533,0,sampling_speaker1,-7.10944315885,-1.52624225616,a woman wearing a blue shirt
289,236245_466364,236245_474533,0,sampling_speaker1,-18.9679269372,-1.52745580673,the boy in a blue shirt and yellow shirt with a frisbee
290,573700_366159,573700_366125,0,sampling_speaker1,-12.7931989133,-0.772858142853,a red bus bus with a red bus
291,573700_366159,573700_366125,0,sampling_speaker1,-4.86545848707,-0.781789720058,the bus
292,573700_366159,573700_366125,0,sampling_speaker1,-14.0105938366,-0.776383638382,a red bus with a red and white bus on it
293,573700_366159,573700_366125,0,sampling_speaker1,-10.1303335807,-0.782904744148,the bus on the left side of the road
294,573700_366159,573700_366125,0,sampling_speaker1,-10.896065471,-0.781653285027,a red bus with red on it
295,573700_366159,573700_366125,0,sampling_speaker1,-5.08288395201,-0.783425927162,a bus
296,573700_366159,573700_366125,0,sampling_speaker1,-14.367258557,-0.771408736706,the bus driving the red bus
297,573700_366159,573700_366125,0,sampling_speaker1,-11.3056849938,-0.774415850639,a red bus with red and white bus
298,573700_366159,573700_366125,0,sampling_speaker1,-5.08288395201,-0.783425927162,a bus
299,573700_366159,573700_366125,0,sampling_speaker1,-7.53932387631,-0.775268733501,the bus on the bus
300,278796_1913225,278796_1913790,0,sampling_speaker1,-11.7340416024,-0.84095454216,the table in front of the fruit
301,278796_1913225,278796_1913790,0,sampling_speaker1,-10.7721931841,-0.78747177124,a yellow table table
302,278796_1913225,278796_1913790,0,sampling_speaker1,-8.48461648158,-0.878689885139,the table in front of the table
303,278796_1913225,278796_1913790,0,sampling_speaker1,-17.2354461494,-0.716564536095,a table with a blue and green bag
304,278796_1913225,278796_1913790,0,sampling_speaker1,-10.7495527811,-0.877183735371,the table in the front of the table
305,278796_1913225,278796_1913790,0,sampling_speaker1,-19.1456428502,-0.709311723709,a yellow table with blue and blue color flowers
306,278796_1913225,278796_1913790,0,sampling_speaker1,-22.2437967472,-0.722289025784,a table with a blue and black and yellow flowers on it
307,278796_1913225,278796_1913790,0,sampling_speaker1,-12.7902393249,-0.733679771423,a table with a blue flowers
308,278796_1913225,278796_1913790,0,sampling_speaker1,-22.1564613653,-1.0531886816,the table that is in front of the front of the flower
309,278796_1913225,278796_1913790,0,sampling_speaker1,-24.2214691077,-0.784066557884,a table with blue and blue color full of it
310,92702_463067,92702_1204664,0,sampling_speaker1,-9.33445728527,-0.449159264565,a woman with a white hair
311,92702_463067,92702_1204664,0,sampling_speaker1,-28.2601700965,-0.464042901993,a woman who is holding a head of her head near a women
312,92702_463067,92702_1204664,0,sampling_speaker1,-8.03170151271,-0.613248348236,a woman in a blue shirt
313,92702_463067,92702_1204664,0,sampling_speaker1,-16.6846177794,-0.57244682312,a girl wearing a white shirt and a ponytail
314,92702_463067,92702_1204664,0,sampling_speaker1,-23.6963207385,-0.754207611084,a woman wearing a blue shirt and white reading her hair
315,92702_463067,92702_1204664,0,sampling_speaker1,-19.4001476191,-0.45655298233,a girl with a blue hair , sitting on her head
316,92702_463067,92702_1204664,0,sampling_speaker1,-19.3450536528,-0.697761535645,a woman in a blue shirt with her head head hair
317,92702_463067,92702_1204664,0,sampling_speaker1,-19.5004186675,-0.448835134506,a women girl with a blue head and white hair
318,92702_463067,92702_1204664,0,sampling_speaker1,-14.0289429137,-0.521776914597,a girl in a white shirt sitting on a table
319,92702_463067,92702_1204664,0,sampling_speaker1,-27.6582589519,-0.689986228943,a woman in a blue shirt and white toy head with a white hat
320,508202_717811,508202_1534515,0,sampling_speaker1,-6.14838016929,-0.737444937229,the bowl of food
321,508202_717811,508202_1534515,0,sampling_speaker1,-5.04038483547,-0.725100636482,a bowl of food
322,508202_717811,508202_1534515,0,sampling_speaker1,-5.04038483547,-0.725100636482,a bowl of food
323,508202_717811,508202_1534515,0,sampling_speaker1,-7.77265011887,-0.720232486725,a bowl of food in a bowl
324,508202_717811,508202_1534515,0,sampling_speaker1,-8.8968326866,-0.725699722767,a bowl with a white bowl
325,508202_717811,508202_1534515,0,sampling_speaker1,-5.73084509098,-0.726528406143,a bowl of soup
326,508202_717811,508202_1534515,0,sampling_speaker1,-8.24504365369,-0.732200682163,white bowl with white bowl
327,508202_717811,508202_1534515,0,sampling_speaker1,-8.42203619144,-0.728283107281,a white bowl of dish
328,508202_717811,508202_1534515,0,sampling_speaker1,-10.4213084964,-0.719464600086,a bowl of full of food
329,508202_717811,508202_1534515,0,sampling_speaker1,-8.58931494745,-0.728785395622,a white bowl with white bowl
330,528117_501305,528117_513953,0,sampling_speaker1,-23.0931287922,-0.889015614986,a baseball player in his uniform to the left of the number his hand
331,528117_501305,528117_513953,0,sampling_speaker1,-7.68857431064,-1.05470764637,a baseball player in a bat
332,528117_501305,528117_513953,0,sampling_speaker1,-9.71663422008,-1.10460448265,a baseball player in a baseball bat
333,528117_501305,528117_513953,0,sampling_speaker1,-11.2895096427,-0.807381689548,a baseball player on his left side
334,528117_501305,528117_513953,0,sampling_speaker1,-12.553005376,-0.806829988956,the batter player in the left
335,528117_501305,528117_513953,0,sampling_speaker1,-16.0737953896,-0.814334154129,a baseball player on a baseball preparing to the left
336,528117_501305,528117_513953,0,sampling_speaker1,-17.1983462911,-1.12250065804,a baseball player with his number on his his jersey
337,528117_501305,528117_513953,0,sampling_speaker1,-10.6572825757,-0.922144949436,a baseball player with his back
338,528117_501305,528117_513953,0,sampling_speaker1,-20.6164119637,-1.20980882645,a baseball player in a baseball with his 2
339,528117_501305,528117_513953,0,sampling_speaker1,-20.8719369409,-0.770780205727,black baseball player with white number on his left
340,360759_2108179,360759_388514,0,sampling_speaker1,-12.6238005689,-0.589330554008,a sandwich with a chocolate on it
341,360759_2108179,360759_388514,0,sampling_speaker1,-12.5283353506,-0.559094190598,a chocolate and bowl
342,360759_2108179,360759_388514,0,sampling_speaker1,-9.50112608493,-0.564650893211,a banana on a bowl
343,360759_2108179,360759_388514,0,sampling_speaker1,-9.98827646785,-0.554329812527,a woman sitting on the table
344,360759_2108179,360759_388514,0,sampling_speaker1,-8.29065947562,-0.550162553787,the bowl on the right
345,360759_2108179,360759_388514,0,sampling_speaker1,-18.7869106501,-0.622329354286,a small bowl of a brown and sitting on a table
346,360759_2108179,360759_388514,0,sampling_speaker1,-8.04673348428,-0.595730304718,a bowl of a bowl
347,360759_2108179,360759_388514,0,sampling_speaker1,-15.6795986111,-0.567732214928,a chocolate chocolate with a spoon
348,360759_2108179,360759_388514,0,sampling_speaker1,-16.0133782774,-0.574646353722,a wooden cup and white bowl
349,360759_2108179,360759_388514,0,sampling_speaker1,-15.1696083144,-0.603072822094,a chocolate a bowl of a plate
350,360760_1237061,360760_432344,0,sampling_speaker1,-15.0801638345,-0.0863354206085,a chair in the right of the other picture
351,360760_1237061,360760_432344,0,sampling_speaker1,-5.4416453058,-0.104855321348,the chair
352,360760_1237061,360760_432344,0,sampling_speaker1,-7.69580070167,-0.590640425682,a woman in the background
353,360760_1237061,360760_432344,0,sampling_speaker1,-8.54489653464,-1.30868732929,a woman in a black shirt
354,360760_1237061,360760_432344,0,sampling_speaker1,-8.79689778359,-1.581553936,a man in a black shirt
355,360760_1237061,360760_432344,0,sampling_speaker1,-8.38973818405,-0.298537135124,the girl in the background
356,360760_1237061,360760_432344,0,sampling_speaker1,-8.3924613131,-0.344682216644,a person in the background
357,360760_1237061,360760_432344,0,sampling_speaker1,-15.5865482993,-0.29629778862,a young chair with a black hair
358,360760_1237061,360760_432344,0,sampling_speaker1,-15.3264927665,-0.0879287868738,the black chair in the back of the right
359,360760_1237061,360760_432344,0,sampling_speaker1,-8.3924613131,-0.344682216644,a person in the background
360,189836_277915,189836_2191523,0,sampling_speaker1,-12.3582089295,-0.658913731575,a brown cow with it
361,189836_277915,189836_2191523,0,sampling_speaker1,-20.7416639393,-0.700526475906,a large cow in a brown brown cow
362,189836_277915,189836_2191523,0,sampling_speaker1,-11.9420990896,-0.713358521461,the girl in the middle
363,189836_277915,189836_2191523,0,sampling_speaker1,-17.9700761881,-0.736936986446,a brown chair behind a man ' s back
364,189836_277915,189836_2191523,0,sampling_speaker1,-47.801239674,-0.675004303455,a brown sheep in front of a red , and a blue and an another two other two other
365,189836_277915,189836_2191523,0,sampling_speaker1,-13.6938969099,-0.684496998787,the back behind the foreground
366,189836_277915,189836_2191523,0,sampling_speaker1,-15.2693758923,-0.690999686718,the brown brown cow in the middle
367,189836_277915,189836_2191523,0,sampling_speaker1,-26.6701309039,-0.684969782829,a brown colored cow standing in the left of another calf
368,189836_277915,189836_2191523,0,sampling_speaker1,-19.3596480558,-0.700248301029,a brown color colored cow in the ground
369,189836_277915,189836_2191523,0,sampling_speaker1,-16.2858125628,-0.677600622177,a large brown cow behind the bench
370,475488_531312,475488_533574,0,sampling_speaker1,-9.62022926564,-1.24548125267,a woman holding a purple
371,475488_531312,475488_533574,0,sampling_speaker1,-9.3853689669,-1.16364479065,a woman wearing a yellow dress
372,475488_531312,475488_533574,0,sampling_speaker1,-10.5168728752,-1.24140119553,a woman in a book
373,475488_531312,475488_533574,0,sampling_speaker1,-14.1942168213,-1.24809336662,a woman holding a purple yellow umbrella
374,475488_531312,475488_533574,0,sampling_speaker1,-16.1093212822,-0.987895965576,a woman wearing a purple shirt holding a purple hydrant
375,475488_531312,475488_533574,0,sampling_speaker1,-15.317171006,-0.983608722687,a woman wearing a green shirt holding a purple
376,475488_531312,475488_533574,0,sampling_speaker1,-15.3208601732,-0.993368625641,a woman in a blue shirt holding a purple skirt
377,475488_531312,475488_533574,0,sampling_speaker1,-15.6327292074,-1.04468584061,a woman in a brown shirt holding a purple umbrella
378,475488_531312,475488_533574,0,sampling_speaker1,-13.7038085136,-0.997673749924,a woman in a purple shirt holding a purple
379,475488_531312,475488_533574,0,sampling_speaker1,-18.6974607533,-1.0029001236,a woman wearing a yellow shirt , holding a yellow umbrella
380,16765_160031,16765_160694,0,sampling_speaker1,-35.4451120854,-0.76416260004,a large green at the number of a red and a large ' s grass
381,16765_160031,16765_160694,0,sampling_speaker1,-18.2275744561,-0.842219948769,a red airport at a gray engine
382,16765_160031,16765_160694,0,sampling_speaker1,-12.7179665239,-0.793545365334,a green an airplane
383,16765_160031,16765_160694,0,sampling_speaker1,-12.4553721585,-0.777788221836,a green parked on a cow
384,16765_160031,16765_160694,0,sampling_speaker1,-16.5519810185,-0.798752725124,a large green and a large grass
385,16765_160031,16765_160694,0,sampling_speaker1,-24.1193014226,-0.801880180836,a large gray airplane on a green with a green nose
386,16765_160031,16765_160694,0,sampling_speaker1,-21.1311298805,-0.827424347401,a large at a large jet with a red nose
387,16765_160031,16765_160694,0,sampling_speaker1,-21.5937795107,-0.81386166811,a gray green color sitting on a grass
388,16765_160031,16765_160694,0,sampling_speaker1,-23.7311536597,-0.772048950195,a large green train with a red and a huge on it
389,16765_160031,16765_160694,0,sampling_speaker1,-13.360759605,-0.800586521626,a large cow with a red
