id,caption,image,tgt_id
1313,a black bus with a yellow   and yellow and yellow on a black  ,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/247459_406770_407607_gr.png,2
1231,the black and black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/116250_1183323_318892_rg.png,1
2802,a book book with a baby in a book,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/274108_480884_462308_gr.png,2
1088,a sandwich sandwich with a sandwich on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/435488_1554188_1554959_rg.png,1
5024,the blue and white and white cake,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/252492_1478979_646934_gr.png,2
3058,the silver closest to the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/143334_1885686_1885324_rg.png,1
3822,a woman in a blue dress holding a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/267216_229754_229831_rg.png,1
2242,a man wearing a jeans jeans jeans jeans jeans is a jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/76753_214231_2160123_rg.png,1
4720,a man wearing a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/260276_199912_201200_gr.png,2
2031,black and black cat sitting on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/495607_49234_52739_gr.png,2
3673,the hot with a white hot,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/406230_1069868_1069485_gr.png,2
2778,a man in a suit,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/216733_495522_452707_rg.png,1
1240,the back of the chair,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/108124_180709_179452_rg.png,1
1108,a horse in the right side,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/312631_55432_55115_gr.png,2
5155,a pizza in a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/498436_1077005_1076736_gr.png,2
5666,a woman with glasses,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/24086_487366_531217_rg.png,1
660,a baseball player in a baseball and a bat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/467799_482980_521804_rg.png,1
2511,a black car parked car,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/281910_351141_2043615_rg.png,1
2609,the middle of two other on the other,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/455228_1337181_138482_rg.png,1
4433,a man with a blue shirt and white shorts,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/431904_487326_1799089_rg.png,1
5558,a man with a suit and a black cake,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/408966_491465_476293_gr.png,2
5344,the giraffe that is on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/80960_596405_596332_rg.png,1
4124,a computer monitor to the left of the other monitor,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/456071_35887_124553_gr.png,2
5214,a giraffe with his head out of its head,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/367449_598153_597462_gr.png,2
3516,giraffe giraffe,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/567375_597809_596366_gr.png,2
5801,a zebra zebra in front of two other zebra,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/368363_590619_591727_rg.png,1
1298,a man in a frisbee,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/206469_461921_16308_rg.png,1
559,a man with a green shirt and yellow head,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/74421_2149675_186985_gr.png,2
569,a girl is pajamas,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/261349_116245_112446_rg.png,1
3451,a man sitting on a man with a black shirt and a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/389516_437931_432198_gr.png,2
3735,a woman sitting sitting on a couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/78633_191203_187370_rg.png,1
3730,the woman sitting on the couch,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/78633_191203_187370_gr.png,2
1923,a plate of a plate and a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/10900_2131267_1058571_gr.png,2
4836,the zebra in the camera,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/178553_590416_591573_rg.png,1
5810,a glass that is sitting on,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/204529_666622_1755762_gr.png,2
4539,a man in a black shirt and holding a cell phone,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/554950_198290_200400_rg.png,1
2044,a man in a helmet,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/256824_196548_194978_gr.png,2
1833,orange juice,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/379401_671715_1040891_rg.png,1
4015,the calf to the left of the right hand picture,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/352886_74052_74183_gr.png,2
4933,a woman in a pink shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/547348_510149_563996_gr.png,2
1918,the door,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/256611_1969992_30460_gr.png,2
5797,the elephant in the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/122560_583586_582877_rg.png,1
5606,the giraffe on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/507329_594992_596443_gr.png,2
5987,a man wearing a black jacket with a white and red sweater on a pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/131030_428628_493291_gr.png,2
2898,a giraffe,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/356201_595688_596801_rg.png,1
2890,the giraffe that is looking to the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/356201_595688_596801_rg.png,1
5112,the sandwich with sandwich on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/187125_309372_312292_rg.png,1
5593,woman in a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/507322_213161_197810_gr.png,2
3708,bike,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/365314_154740_154081_rg.png,1
816,the boat with the end on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/408407_179632_176837_gr.png,2
998,the chair on the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/550056_323979_373893_rg.png,1
1765,a black sheep with a white and black and white fence,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/518575_62696_65778_rg.png,1
3334,a man in a white shirt and black tie,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/119065_441396_443519_rg.png,1
234,skateboard board,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/458827_642249_639617_rg.png,1
33,a person behind a person wearing a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/409661_1710348_448286_gr.png,2
5366,the guy on the far left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/318574_226051_229287_rg.png,1
3612,a slice of an orange and a man wearing a black shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/119428_1080361_1082245_gr.png,2
5136,an umbrella in a woman holding a umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/506617_282935_467672_rg.png,1
762,a glass of two other water on a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/304093_674605_678682_rg.png,1
3658,the table with the wooden and black plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/209603_120940_1072452_gr.png,2
3342,a women sitting on a table,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/240467_2063457_573405_rg.png,1
397,the knife,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/418196_694568_1085953_gr.png,2
2103,a man in a black bat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/560270_256277_149674_gr.png,2
2330,a man in a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/398367_424481_1187036_gr.png,2
5711,hot dog on top hot hot dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/515662_1069369_1070424_gr.png,2
4579,man in a black shirt and white pants,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/235545_200482_201952_rg.png,1
4078,a giraffe on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/578875_596775_597165_gr.png,2
2164,a black horse with brown and white face,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/106895_58363_59668_gr.png,2
2059,a man with a black and white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/35642_531353_527905_rg.png,1
3559,a pizza on the pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/135694_1073904_1070935_gr.png,2
1235,the black and black jacket with the food on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/116250_1183323_318892_gr.png,2
4334,a man in the black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/382620_1604488_116918_gr.png,2
4709,the tan couch with the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/424111_1949767_116273_rg.png,1
1111,a white dog and a dog,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/238915_9056_16138_gr.png,2
3727,a pizza with a white on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/242467_1072825_1076919_rg.png,1
2138,the table with the broccoli on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/265074_1058473_1961347_gr.png,2
2137,a broccoli on the right side of a plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/265074_1058473_1961347_rg.png,1
2070,a black table with a white shirt and yellow screen,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/84815_1613762_1584956_gr.png,2
5589,a person wearing a black shirt and black hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/441772_1825052_1168330_gr.png,2
3249,the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/12495_1411828_592565_rg.png,1
3201,a young elephant to the left of a baby elephant,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/200817_580131_581797_rg.png,1
652,a young girl in a blue and blue shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/58171_528317_2011072_rg.png,1
2038,black cat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/495607_49234_52739_gr.png,2
589,pizza on the plate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/17153_1071154_1070887_gr.png,2
3889,a pink one on the side of the top,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/264371_343628_343749_gr.png,2
5646,the bottle of the bottle of the bottle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/417295_80161_96597_gr.png,2
213,a woman wearing a purple hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/205000_446511_481130_gr.png,2
912,man wearing a red shirt and white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/197718_209951_191857_gr.png,2
4319,a zebra eating zebras,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/333424_592654_592367_rg.png,1
1700,a boy with a red shirt and red number on his bat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/125218_444229_495669_gr.png,2
1639,a red chair with a red and pink on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/59582_1503621_683816_rg.png,1
16,a green apple on the fruit,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/270362_1047662_691171_gr.png,2
1050,a man holding a surfboard,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/361692_431011_468136_rg.png,1
4292,a man in a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/30299_467784_519159_rg.png,1
2531,a black bus is parked behind the back of a bus,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/171231_1365302_167119_rg.png,1
5905,a wedding cutting a man in a white dress,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/417619_488745_438663_rg.png,1
5497,a man wearing a black t - shirt and jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/32044_1753114_1714042_gr.png,2
2410,a pizza pizza in a pizza,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/412830_1077372_454214_rg.png,1
1459,a man wearing a white shirt sitting on a game,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/124804_1706260_469919_rg.png,1
681,a white car with a blue and black pants,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/123757_104237_102388_rg.png,1
4461,a woman in a black jacket and a red jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/38756_440946_431557_gr.png,2
1450,a man wearing a white shirt with glasses on his his other two other his his his his,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/124804_1706260_469919_rg.png,1
5875,a baseball baseball player in the ball,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/540457_469796_543048_rg.png,1
1488,a white car with its blue and a last,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/466523_1799738_349020_gr.png,2
1339,a baby with a dish with it and it and it carrots it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/100022_712188_1899463_gr.png,2
4819,a green sauce in a green and green carrot on top of a tree,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/186699_1561788_1560786_rg.png,1
4769,a white train on the left,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/191806_1640552_1124742_gr.png,2
1984,an cow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/142050_72003_1820203_rg.png,1
3473,a large brown cow in front of a cow,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/12696_73956_75220_gr.png,2
2461,a man in a green shirt holding a frisbee,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/232675_1255265_140795_gr.png,2
4585,a man in the water with the middle,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/555037_180304_177059_rg.png,1
647,a man in a hat,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/320308_2159755_228681_gr.png,2
3824,a white shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/267216_229754_229831_gr.png,2
4487,the brown leather brown luggage,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/317323_1184816_1183451_gr.png,2
5980,a man wearing a black jacket,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/131030_428628_493291_rg.png,1
4654,a man wearing a white shirt t - shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/153749_467404_461323_gr.png,2
3605,a table with a white full of food and drinks,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/266859_2131087_1612835_gr.png,2
1887,a sheep with the back of the back of the other sheep,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/125567_62681_61089_rg.png,1
4970,a man wearing a blue shirt and a blue jeans,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/255069_2025917_565339_gr.png,2
720,a red and red plate of a white seated with a red and black surf on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/9095_1536638_84845_gr.png,2
3843,a chocolate chocolate on the left of another chocolate,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/46065_1928359_1927470_rg.png,1
433,a city with a bus on it,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/51965_168185_165853_rg.png,1
5518,the man in the right hand holding the back,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/220485_1588439_1582145_rg.png,1
2483,the zebra in the right,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/508456_593440_592222_gr.png,2
1403,a giraffe ' s down,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/18211_2174524_52600_rg.png,1
679,a black closed stove,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/189278_1122855_1980372_rg.png,1
2159,a man with a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/387976_470450_424097_rg.png,1
4934,a woman wearing a pink shirt and a red shirt,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/547348_510149_563996_rg.png,1
4850,a man in a black pants suit,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/170366_484717_505155_gr.png,2
2708,a woman with a red shirt holding a red umbrella,http://fromage.banatao.berkeley.edu/pragma/data/coco/boxed/350138_486774_1777858_gr.png,2
